city;hotel_brand;Authenticity;Adventure;Community;Creativity;Cool;Fairness;Friendliness;Inner Harmony;Instantaneity;Love;Indulgement;Safety;Service;Status;Trustworthiness
Marseille;Mama Shelter;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
Marseille;Mama Shelter;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
Marseille;Mama Shelter;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0
Marseille;Mama Shelter;0;0;0;1;1;0;1;0;1;0;0;0;0;0;0
Marseille;Mama Shelter;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1
Marseille;Mama Shelter;1;0;0;1;0;0;1;0;1;0;0;0;1;0;0
Marseille;Mama Shelter;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0
Marseille;Mama Shelter;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0
Marseille;Mama Shelter;0;0;0;1;1;0;1;0;0;0;1;0;0;0;0
Marseille;Mama Shelter;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0
Marseille;Mama Shelter;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0
Marseille;Mama Shelter;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
Marseille;Mama Shelter;1;0;1;1;0;0;1;0;0;0;0;0;0;0;0
Marseille;Mama Shelter;1;0;0;1;1;0;1;0;1;0;0;0;0;0;0
Marseille;Mama Shelter;1;0;0;0;1;0;1;0;1;0;1;0;1;0;0
Marseille;Mama Shelter;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Marseille;Mama Shelter;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0
Marseille;Mama Shelter;0;0;0;1;0;0;0;0;1;0;1;0;0;0;0
Marseille;Mama Shelter;0;0;0;0;0;0;1;0;1;0;1;0;1;1;0
Marseille;Mama Shelter;0;0;0;1;0;1;1;0;0;0;0;0;0;1;0
Marseille;Mama Shelter;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
Marseille;Mama Shelter;0;0;0;1;0;0;1;0;0;0;1;0;0;0;0
Marseille;Mama Shelter;1;0;0;1;1;0;1;0;1;0;0;0;1;0;0
Marseille;Mama Shelter;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0
Marseille;Mama Shelter;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Marseille;Mama Shelter;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0
Marseille;Mama Shelter;0;0;1;0;0;1;1;0;0;0;1;0;0;0;0
Marseille;Mama Shelter;1;0;1;1;0;0;0;0;1;0;0;0;0;0;0
Marseille;Mama Shelter;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0
Marseille;Mama Shelter;1;0;0;1;0;0;1;0;0;0;0;0;0;1;0
Marseille;Mama Shelter;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0
Marseille;Mama Shelter;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0
Marseille;Mama Shelter;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0
Marseille;Mama Shelter;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0
Marseille;Mama Shelter;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0
Marseille;Mama Shelter;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
Marseille;Mama Shelter;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
Marseille;Mama Shelter;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
Marseille;Mama Shelter;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
Marseille;Mama Shelter;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0
Marseille;Mama Shelter;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0
Marseille;Mama Shelter;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0
Marseille;Mama Shelter;0;0;0;0;0;0;1;0;1;0;1;0;0;0;0
Lyon;Novotel;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
Lyon;Novotel;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Lyon;Novotel;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0
Lyon;Novotel;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
Lyon;Novotel;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0
Lyon;Novotel;0;0;0;1;0;0;1;0;1;0;1;0;0;1;0
Lyon;Novotel;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0
Lyon;Novotel;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0
Lyon;Novotel;0;0;0;1;0;0;1;0;0;0;1;0;0;0;0
Lyon;Novotel;0;0;0;0;0;0;0;0;1;0;1;0;1;1;0
Lyon;Novotel;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0
Lyon;Novotel;0;0;0;1;0;1;1;0;1;0;0;0;0;0;0
Lyon;Novotel;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0
Lyon;Novotel;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0
Lyon;Novotel;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0
Lyon;Novotel;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0
Lyon;Novotel;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0
Lyon;Novotel;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0
Lyon;Novotel;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Lyon;Novotel;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0
Lyon;Novotel;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
Lyon;Novotel;0;0;0;1;0;0;1;0;1;0;0;0;1;1;0
Lyon;Novotel;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0
Lyon;Novotel;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
Lyon;Novotel;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
Lyon;Novotel;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0
Lyon;Novotel;0;0;0;0;0;0;1;0;1;0;1;0;0;0;0
Lyon;Novotel;0;0;0;0;0;0;1;0;1;0;1;0;1;0;0
Lyon;Novotel;0;0;0;0;0;0;1;0;1;0;1;0;0;0;0
Lyon;Novotel;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0
Lyon;Novotel;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
Lyon;Novotel;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0
Lyon;Novotel;0;0;0;1;0;1;0;0;1;0;1;0;0;0;0
Lyon;Novotel;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
Lyon;Novotel;0;0;0;1;0;0;0;0;0;0;1;0;0;0;1
Lyon;Novotel;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0
Lyon;Novotel;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0
Lyon;Novotel;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0
Lyon;Novotel;0;0;0;0;0;0;1;0;1;1;1;0;1;0;0
Lyon;Novotel;0;0;0;1;0;1;0;0;1;0;0;0;0;0;1
Lyon;Novotel;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
Lyon;Novotel;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Lyon;Novotel;0;0;0;0;0;0;1;0;1;0;1;0;1;0;0
Lyon;Novotel;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
Lyon;Novotel;0;0;0;1;0;0;1;0;1;0;0;0;0;1;0
Lyon;Novotel;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
Lyon;Novotel;0;0;0;1;0;0;1;0;1;0;0;0;1;0;0
Lyon;Novotel;0;0;0;0;0;1;1;0;1;0;0;0;1;0;0
Lyon;Novotel;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
Lyon;Novotel;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0
Lyon;Novotel;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
Lyon;Novotel;0;0;1;0;0;0;1;0;1;0;1;0;1;0;0
Lyon;Novotel;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Lyon;Novotel;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0
Lyon;Novotel;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0
Lyon;Novotel;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0
Lyon;Novotel;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0
Lyon;Novotel;0;0;0;1;0;0;1;0;1;0;0;0;1;0;0
Lyon;Novotel;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
Lyon;Novotel;0;0;0;0;1;0;1;1;0;0;1;0;0;0;0
Lyon;Novotel;0;0;0;0;0;0;1;0;1;0;1;0;0;0;0
Lyon;Novotel;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0
Lyon;Novotel;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0
Lyon;Novotel;0;0;0;1;0;0;1;0;1;0;0;0;1;0;0
Lyon;Novotel;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0
Lyon;Novotel;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0
Lyon;Novotel;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0
Lyon;Novotel;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0
Lyon;Novotel;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Lyon;Novotel;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
Lyon;Novotel;0;0;0;0;0;0;1;0;1;0;0;0;1;1;0
Lyon;Novotel;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0
Lyon;Novotel;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
Lyon;Novotel;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
Lyon;Novotel;0;0;0;0;0;1;1;0;1;0;0;0;0;1;0
Lyon;Novotel;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0
Lyon;Novotel;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Lyon;Novotel;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
Lyon;Novotel;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
Lyon;Novotel;0;0;0;0;1;1;1;0;1;0;0;0;1;0;0
Lyon;Novotel;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
Lyon;Novotel;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0
Lyon;Novotel;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0
Lyon;Novotel;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0
Lyon;Novotel;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0
Lyon;Novotel;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Lyon;Novotel;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0
Lyon;Novotel;0;0;0;1;0;0;0;0;1;0;1;0;0;0;0
Lyon;Novotel;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0
Lyon;Novotel;0;0;0;1;0;0;1;0;1;0;0;0;1;1;0
Lyon;Novotel;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
Lyon;Novotel;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
Lyon;Novotel;0;0;0;0;0;1;1;0;1;0;0;0;1;0;0
Lyon;Novotel;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0
Lyon;Novotel;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
Lyon;Novotel;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
Lyon;Novotel;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0
Lyon;Novotel;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
Lyon;Novotel;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0
Lyon;Novotel;0;0;0;0;0;0;1;0;1;0;0;0;1;0;1
Lyon;Mercure;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0
Lyon;Mercure;0;0;1;0;0;1;1;0;1;0;0;0;0;0;0
Lyon;Mercure;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Lyon;Mercure;0;0;0;1;0;0;0;0;1;0;1;0;1;1;0
Lyon;Mercure;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0
Lyon;Mercure;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0
Lyon;Mercure;0;0;0;0;0;0;1;0;0;0;1;0;0;0;1
Lyon;Mercure;0;0;0;1;0;0;1;0;1;0;0;0;1;0;0
Lyon;Mercure;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
Lyon;Mercure;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0
Lyon;Mercure;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
Lyon;Mercure;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0
Lyon;Mercure;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0
Lyon;Mercure;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
Lyon;Mercure;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
Lyon;Mercure;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0
Lyon;Mercure;0;0;0;0;0;1;1;1;1;0;0;0;1;0;0
Lyon;Mercure;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0
Lyon;Mercure;0;0;0;1;0;0;1;0;1;0;1;0;1;0;0
Lyon;Mercure;0;0;0;0;1;0;1;0;1;0;1;0;0;0;0
Lyon;Mercure;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0
Lyon;Mercure;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0
Lyon;Mercure;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0
Lyon;Mercure;0;0;0;1;0;0;1;0;1;0;1;0;0;0;0
Lyon;Mercure;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0
Lyon;Mercure;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0
Lyon;Mercure;0;0;0;0;0;0;1;0;1;0;1;0;0;0;0
Lyon;Mercure;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0
Lyon;Mercure;0;0;0;0;0;1;1;0;1;0;1;1;0;0;0
Lyon;Mercure;0;0;0;1;0;0;1;0;1;0;1;0;0;0;0
Lyon;Mercure;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
Lyon;Mercure;0;0;0;0;0;0;1;0;0;0;1;0;1;1;0
Lyon;Mercure;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0
Lyon;Mercure;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
Lyon;Mercure;0;0;0;0;0;1;1;0;0;0;0;0;1;0;0
Lyon;Mercure;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0
Lyon;Mercure;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0
Lyon;Mercure;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0
Lyon;Mercure;0;0;0;1;0;0;1;0;0;0;1;0;0;1;0
Lyon;Mercure;0;0;0;0;0;0;1;0;0;0;0;0;1;1;0
Lyon;Mercure;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0
Lyon;Mercure;0;0;0;0;0;1;1;0;0;0;0;0;1;0;0
Lyon;Mercure;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0
Lyon;Mercure;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
Lyon;Mercure;0;0;0;0;0;0;1;0;1;0;1;0;0;0;0
Lyon;Mercure;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0
Lyon;Mercure;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0
Lyon;Mercure;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
Lyon;Mercure;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0
Lyon;Mercure;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0
Lyon;Mercure;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0
Lyon;Mercure;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0
Lyon;Mercure;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0
Lyon;Mercure;0;0;0;1;0;0;0;0;1;0;1;0;0;1;0
Lyon;Mercure;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0
Lyon;Mercure;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0
Lyon;Mercure;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0
Lyon;Mercure;0;0;0;1;0;0;1;0;1;0;0;0;1;1;0
Lyon;Mercure;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0
Lyon;Mercure;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
Lyon;Mercure;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Lyon;Mercure;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
Lyon;Mercure;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Lyon;Mercure;0;0;0;1;0;0;1;0;1;0;0;0;1;0;0
Lyon;Mercure;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0
Lyon;Mercure;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0
Lyon;Mercure;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
Lyon;Mercure;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0
Lyon;Mercure;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0
Lyon;Mercure;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
Lyon;Mercure;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
Lyon;Mercure;0;0;0;1;0;1;0;0;1;0;1;0;0;1;0
Lyon;Mercure;0;0;0;1;0;0;0;0;1;0;0;0;1;1;0
Lyon;Mercure;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Lyon;Mercure;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
Lyon;Mercure;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0
Lyon;Mercure;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0
Lyon;Mercure;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
Lyon;Mercure;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0
Lyon;Mercure;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Lyon;Mercure;0;0;0;0;0;1;1;0;1;0;1;0;1;0;0
Lyon;Mercure;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0
Lyon;Mercure;0;0;0;1;0;0;1;0;1;0;0;0;1;0;0
Lyon;Mercure;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0
Lyon;Mercure;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0
Lyon;Mercure;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0
Lyon;Mercure;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0
Lyon;Mercure;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
Lyon;Mercure;0;0;1;1;0;0;1;0;1;0;1;0;1;0;0
Lyon;Mercure;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0
Lyon;Mercure;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0
Lyon;Mercure;0;1;1;1;0;0;0;0;0;0;0;0;1;0;0
Lyon;Mercure;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0
Lyon;Mercure;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
Lyon;Mercure;0;0;0;1;0;0;0;0;1;0;1;0;0;0;0
Lyon;Mercure;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0
Lyon;Mercure;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0
Lyon;Mercure;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
Lyon;Mercure;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
Lyon;Mercure;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Lyon;Mercure;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0
Lyon;Mercure;0;0;0;0;0;0;1;0;0;0;0;0;1;1;0
Lyon;Mercure;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0
Lyon;Mercure;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0
Lyon;Mercure;0;0;0;1;0;0;1;0;1;0;0;0;0;1;0
Lyon;Mercure;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0
Lyon;Mercure;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0
Lyon;Mercure;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0
Lyon;Mercure;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0
Lyon;Mercure;0;0;0;1;0;0;1;0;1;0;0;1;0;0;0
Lyon;Mercure;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0
Lyon;Mercure;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0
Lyon;Mercure;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1
Lyon;Mercure;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0
Lyon;Mercure;0;0;0;1;0;1;0;0;1;0;1;0;1;0;0
Lyon;Mercure;0;0;0;0;1;1;0;0;1;0;1;0;0;0;0
Lyon;Mercure;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
Lyon;Mercure;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
Lyon;Mercure;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0
Lyon;Mercure;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
Lyon;Mercure;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0
Lyon;Mercure;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
Lyon;Mercure;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0
Lyon;Mercure;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
Lyon;Mercure;0;0;0;1;0;0;1;0;1;0;0;0;1;0;0
Lyon;Mercure;0;0;0;0;0;0;1;0;1;0;1;0;1;0;0
Lyon;Mercure;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0
Lyon;Mercure;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0
Lyon;Mercure;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0
Lyon;Mercure;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
Lyon;Mercure;0;0;0;0;1;0;1;0;0;0;0;0;1;0;0
Lyon;Mercure;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1
Lyon;Mercure;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0
Lyon;Mercure;0;0;0;1;0;0;0;0;0;0;1;0;1;1;0
Lyon;Mercure;0;0;0;0;0;0;1;0;0;0;0;0;1;1;0
Lyon;Mercure;0;0;0;0;0;1;1;0;1;0;1;0;0;0;0
Lyon;Mercure;0;0;0;1;0;0;0;1;1;0;0;0;1;0;0
Lyon;Mercure;0;0;0;0;0;1;1;0;1;0;0;0;1;0;0
Lyon;Mercure;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0
Lyon;Mercure;0;0;0;0;0;1;1;0;1;0;0;0;0;1;0
Lyon;Mercure;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Lyon;Mercure;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0
Lyon;Mercure;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
Lyon;Mercure;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0
Lyon;Mercure;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0
Lyon;Mercure;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0
Lyon;Mercure;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0
Lyon;Mercure;0;0;0;1;0;0;1;0;1;0;0;0;1;0;0
Lyon;Mercure;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
Lyon;Mercure;0;0;0;1;0;1;1;0;0;0;1;0;0;0;0
Lyon;Mercure;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0
Lyon;Mercure;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0
Lyon;Mercure;0;0;0;0;0;1;1;0;0;0;0;0;1;0;0
Lyon;Mercure;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Lyon;Mercure;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0
Lyon;Mercure;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0
Lyon;Mercure;0;0;0;1;0;0;0;0;0;0;1;0;1;0;0
Lyon;Mercure;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0
Lyon;Mercure;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0
Lyon;Mercure;0;0;0;1;0;0;1;0;1;0;1;0;0;0;0
Lyon;Mercure;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0
Lyon;Mercure;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
Lyon;Mercure;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0
Lyon;Mercure;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
Lyon;Mercure;0;0;1;1;0;1;1;0;1;0;0;0;1;0;1
Lyon;Mercure;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0
Lyon;Mercure;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
Lyon;Mercure;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
Lyon;Mercure;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0
Lyon;Mercure;0;0;0;0;0;0;1;1;1;0;0;0;1;0;0
Lyon;Mercure;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0
Lyon;Mercure;0;0;0;0;0;0;1;0;1;0;1;0;0;0;0
Lyon;Mercure;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0
Lyon;Mercure;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0
Lyon;Mercure;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0
Lyon;Mercure;0;0;1;1;0;0;0;0;1;0;1;0;0;0;0
Lyon;Mercure;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
Lyon;Mercure;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0
Lyon;Mercure;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0
Lyon;Mercure;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0
Lyon;Mercure;0;0;0;0;0;0;1;0;1;0;1;0;0;0;0
Lyon;Mercure;0;0;0;0;0;1;1;0;0;0;0;0;0;1;0
Lyon;Mercure;0;0;0;0;0;0;1;0;0;0;0;0;1;1;0
Lyon;Mercure;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0
Lyon;Mercure;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0
Lyon;Mercure;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
Lyon;Mercure;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Lyon;Mercure;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0
Lyon;Mercure;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
Lyon;Mercure;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Lyon;Mercure;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Lyon;Mercure;0;0;0;0;0;0;1;0;1;0;1;0;1;1;0
Lyon;Mercure;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
Lyon;Mercure;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0
Lyon;Mercure;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0
Lyon;Mercure;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
Lyon;Mercure;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Lyon;Mercure;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0
Lyon;Mercure;0;0;1;1;0;0;1;0;1;0;1;0;0;0;0
Lyon;Mercure;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0
Lyon;Mercure;0;0;1;1;0;0;1;0;1;0;0;0;0;1;0
