city;hotel_brand;Authenticity;Adventure;Community;Creativity;Cool;Fairness;Friendliness;Inner Harmony;Instantaneity;Love;Indulgement;Safety;Service;Status;Trustworthiness
Paris;Raffles;0;0;0;0;0;1;1;0;0;0;1;0;1;0;0
Paris;Raffles;0;0;0;1;0;0;1;0;0;0;1;0;1;0;0
Paris;Raffles;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
Paris;Raffles;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0
Paris;Raffles;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0
Paris;Raffles;0;0;0;0;0;0;1;0;1;0;1;0;1;1;0
Paris;Raffles;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Paris;Raffles;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0
Paris;Raffles;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0
Paris;Raffles;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0
Paris;Raffles;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
Paris;Raffles;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0
Paris;Raffles;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0
Paris;Raffles;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0
Paris;Raffles;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0
Paris;Raffles;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1
Paris;Raffles;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
Paris;Raffles;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0
Paris;Raffles;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
Paris;Raffles;0;0;0;0;0;1;1;0;0;0;0;0;1;0;0
Paris;Raffles;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
Paris;Raffles;0;0;0;1;0;0;0;0;1;0;1;0;1;0;0
Paris;Raffles;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Paris;Raffles;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0
Paris;Raffles;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0
Paris;Raffles;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0
Paris;Raffles;0;0;0;0;0;0;1;0;1;0;1;0;0;0;0
Paris;Raffles;0;0;0;1;0;0;1;0;1;0;0;0;1;0;0
Paris;Raffles;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
Paris;Raffles;0;0;0;1;0;0;1;0;0;0;1;0;1;0;0
Paris;Raffles;0;0;1;1;0;0;1;0;0;0;0;0;1;0;0
Paris;Raffles;0;0;0;1;0;1;1;0;1;0;0;0;1;0;0
Paris;Raffles;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0
Paris;Raffles;0;0;0;1;0;1;1;0;1;0;0;0;1;0;0
Paris;Raffles;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0
Paris;Raffles;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0
Paris;Raffles;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0
Paris;Raffles;0;0;0;1;0;0;1;0;0;0;1;0;0;0;0
Paris;Raffles;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
Paris;Raffles;0;0;0;1;0;0;1;1;1;0;0;0;1;0;0
Paris;Raffles;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Paris;Raffles;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
Paris;Raffles;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0
Paris;Raffles;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0
Paris;Raffles;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
Paris;Raffles;0;0;0;0;0;0;1;0;1;0;0;0;1;1;0
Paris;Raffles;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0
Paris;Raffles;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0
Paris;Raffles;0;0;0;1;0;0;1;0;1;0;1;0;1;0;0
Paris;Raffles;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
Paris;Sofitel;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0
Paris;Sofitel;0;0;0;1;0;0;0;0;0;0;1;0;1;0;0
Paris;Sofitel;0;0;0;1;0;1;0;0;0;0;0;0;1;0;1
Paris;Sofitel;0;0;0;1;0;0;1;0;1;0;0;1;1;0;0
Paris;Sofitel;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
Paris;Sofitel;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0
Paris;Sofitel;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0
Paris;Sofitel;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0
Paris;Sofitel;0;0;0;0;0;0;1;0;1;0;1;0;1;0;0
Paris;Sofitel;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Paris;Sofitel;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
Paris;Sofitel;0;0;0;0;0;0;1;0;1;0;1;0;1;0;0
Paris;Sofitel;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0
Paris;Sofitel;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
Paris;Sofitel;0;0;0;1;0;0;0;0;1;0;1;0;0;0;0
Paris;Sofitel;0;0;0;1;0;0;1;0;1;0;0;0;0;0;1
Paris;Sofitel;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0
Paris;Sofitel;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Paris;Sofitel;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
Paris;Sofitel;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0
Paris;Sofitel;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0
Paris;Sofitel;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
Paris;Sofitel;0;0;0;0;1;0;1;0;1;0;1;0;0;0;0
Paris;Sofitel;0;0;0;1;0;0;1;0;1;0;0;0;1;0;0
Paris;Sofitel;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0
Paris;Sofitel;0;0;0;0;0;0;1;0;1;0;0;1;1;0;0
Paris;Sofitel;0;0;0;1;1;0;1;0;1;0;0;0;1;0;0
Paris;Sofitel;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0
Paris;Sofitel;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0
Paris;Sofitel;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0
Paris;Sofitel;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
Paris;Sofitel;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
Paris;Sofitel;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0
Paris;Sofitel;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
Paris;Sofitel;0;0;0;1;0;0;1;0;1;0;1;0;0;1;0
Paris;Sofitel;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0
Paris;Sofitel;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0
Paris;Sofitel;0;0;0;1;0;0;1;0;1;0;0;0;1;1;0
Paris;Sofitel;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0
Paris;Sofitel;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
Paris;Sofitel;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0
Paris;Sofitel;0;0;0;0;0;0;0;1;1;0;1;0;0;1;0
Paris;Sofitel;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0
Paris;Sofitel;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0
Paris;Sofitel;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
Paris;Sofitel;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0
Paris;Sofitel;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0
Paris;Sofitel;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0
Paris;Sofitel;0;1;0;1;0;0;1;0;1;0;1;1;1;0;0
Paris;Sofitel;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0
Paris;Sofitel;0;0;0;1;0;1;1;0;1;0;0;0;0;0;0
Paris;Sofitel;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0
Paris;Sofitel;0;0;0;1;0;0;1;0;0;0;1;0;0;0;0
Paris;Sofitel;0;0;0;0;0;0;1;0;1;0;1;0;0;0;0
Paris;Sofitel;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0
Paris;Sofitel;0;0;0;1;0;0;1;0;1;0;1;0;0;1;1
Paris;Sofitel;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
Paris;Sofitel;0;0;0;1;0;0;0;0;1;0;1;0;0;0;0
Paris;Sofitel;0;0;0;1;0;0;1;0;1;1;1;0;1;1;0
Paris;Sofitel;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0
Paris;Sofitel;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0
Paris;Sofitel;0;0;1;1;0;0;1;0;1;0;1;0;1;1;0
Paris;Sofitel;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0
Paris;Sofitel;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0
Paris;Sofitel;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0
Paris;Sofitel;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0
Paris;Sofitel;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0
Paris;Sofitel;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0
Paris;Sofitel;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0
Paris;Sofitel;0;0;0;0;0;0;1;0;1;0;0;0;1;1;0
Paris;Sofitel;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0
Paris;Sofitel;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
Paris;Sofitel;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
Paris;Sofitel;0;0;0;1;0;0;1;0;1;0;0;0;1;0;0
Paris;Sofitel;0;0;0;0;0;0;1;0;1;0;1;0;0;0;0
Paris;Sofitel;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0
Paris;Sofitel;0;0;0;0;0;0;1;0;0;1;1;0;1;0;0
Paris;Sofitel;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
Paris;Sofitel;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0
Paris;Sofitel;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Paris;Sofitel;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0
Paris;Sofitel;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0
Paris;Sofitel;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0
Paris;Sofitel;0;0;0;0;0;0;0;0;1;0;1;0;1;1;0
Paris;Sofitel;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0
Paris;Sofitel;1;0;0;1;0;0;1;0;0;0;1;0;0;1;0
Paris;Sofitel;0;0;0;1;0;1;0;0;1;0;1;0;1;1;0
Paris;Sofitel;1;0;0;1;0;0;1;0;0;0;1;0;1;0;0
Paris;Sofitel;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0
Paris;Sofitel;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
Paris;Sofitel;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0
Paris;Sofitel;0;0;0;1;0;0;0;0;1;0;1;0;0;1;1
Paris;Sofitel;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Paris;Sofitel;0;0;0;1;0;1;1;0;1;0;0;0;0;1;0
Paris;Sofitel;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0
Paris;Sofitel;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0
Paris;Sofitel;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
Paris;Sofitel;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0
Paris;Sofitel;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0
Paris;Sofitel;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Paris;MGallery;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Paris;MGallery;0;0;0;0;0;0;1;0;1;0;1;0;0;1;0
Paris;MGallery;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0
Paris;MGallery;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0
Paris;MGallery;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0
Paris;MGallery;0;0;0;0;0;1;1;0;1;0;0;0;1;0;0
Paris;MGallery;0;0;0;0;0;1;1;0;1;0;1;0;1;0;0
Paris;MGallery;0;0;0;0;0;0;1;0;1;0;1;0;1;0;0
Paris;MGallery;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0
Paris;MGallery;0;0;0;1;0;0;1;0;1;1;0;0;0;0;0
Paris;MGallery;0;0;0;1;0;0;1;0;1;0;1;0;0;0;0
Paris;MGallery;0;0;0;0;0;0;1;0;1;0;1;0;0;0;0
Paris;MGallery;0;0;0;1;0;0;1;0;0;0;1;0;1;0;0
Paris;MGallery;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0
Paris;MGallery;0;0;0;0;0;0;1;1;0;0;1;0;1;0;0
Paris;MGallery;0;0;0;1;0;0;1;0;1;0;1;0;0;0;0
Paris;MGallery;0;0;0;1;0;0;1;0;0;0;1;0;0;1;0
Paris;MGallery;0;0;0;1;0;0;1;0;1;0;0;0;1;0;0
Paris;MGallery;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0
Paris;MGallery;0;0;0;1;0;1;1;0;0;0;0;0;1;1;0
Paris;MGallery;0;0;0;1;0;0;1;0;1;0;0;0;1;0;0
Paris;MGallery;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0
Paris;MGallery;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0
Paris;MGallery;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0
Paris;MGallery;0;0;0;0;1;0;1;0;1;0;0;0;1;0;0
Paris;MGallery;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0
Paris;MGallery;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
Paris;MGallery;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0
Paris;MGallery;0;0;0;0;0;0;1;0;1;0;1;0;0;0;0
Paris;MGallery;0;0;0;0;0;0;1;0;1;0;1;0;0;0;0
Paris;MGallery;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0
Paris;MGallery;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
Paris;MGallery;0;0;1;1;0;0;1;0;1;0;1;0;1;0;0
Paris;MGallery;0;0;0;1;0;0;1;0;1;0;1;0;0;1;0
Paris;MGallery;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0
Paris;MGallery;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0
Paris;MGallery;0;0;0;0;0;1;1;0;1;0;0;0;1;0;0
Paris;MGallery;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0
Paris;MGallery;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0
Paris;MGallery;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0
Paris;MGallery;0;0;0;0;0;0;1;0;1;0;1;0;0;1;0
Paris;MGallery;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
Paris;MGallery;0;0;0;0;0;0;1;0;1;0;1;0;1;0;0
Paris;MGallery;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0
Paris;MGallery;0;0;0;1;0;0;1;0;1;0;0;0;0;1;0
Paris;MGallery;0;0;0;0;0;1;1;0;1;0;1;0;0;1;0
Paris;MGallery;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0
Paris;MGallery;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0
Paris;MGallery;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0
Paris;MGallery;0;0;0;1;0;0;1;0;1;0;0;0;1;0;0
Paris;Sofitel;0;0;0;1;0;0;1;0;1;0;0;0;1;0;0
Paris;Sofitel;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
Paris;Sofitel;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
Paris;Sofitel;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Paris;Sofitel;0;0;0;0;0;1;1;0;1;0;0;0;1;1;0
Paris;Sofitel;0;0;0;0;0;1;1;0;1;0;1;0;1;1;0
Paris;Sofitel;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0
Paris;Sofitel;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0
Paris;Sofitel;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0
Paris;Sofitel;0;0;0;0;0;0;1;0;1;0;0;0;0;0;1
Paris;Sofitel;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
Paris;Sofitel;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0
Paris;Sofitel;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0
Paris;Sofitel;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0
Paris;Sofitel;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0
Paris;Sofitel;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0
Paris;Sofitel;0;0;0;0;0;0;1;0;1;0;1;0;0;0;0
Paris;Sofitel;0;0;0;0;0;1;1;0;0;0;0;0;1;0;0
Paris;Sofitel;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0
Paris;Sofitel;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0
Paris;Sofitel;0;0;0;1;0;0;1;0;1;0;1;0;0;0;0
Paris;Sofitel;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Paris;Sofitel;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0
Paris;Sofitel;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0
Paris;Sofitel;0;0;0;0;0;0;1;0;1;0;1;0;0;0;0
Paris;Sofitel;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
Paris;Sofitel;0;0;0;0;0;0;1;0;1;0;1;0;0;0;0
Paris;Sofitel;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
Paris;Sofitel;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0
Paris;Sofitel;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0
Paris;Sofitel;0;0;0;1;0;0;1;0;1;0;0;0;1;0;0
Paris;Sofitel;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0
Paris;Sofitel;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0
Paris;Sofitel;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0
Paris;Sofitel;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0
Paris;Sofitel;0;0;0;1;0;0;1;1;0;0;0;0;1;0;0
Paris;Sofitel;0;0;0;1;0;0;1;0;1;0;1;0;1;0;0
Paris;Sofitel;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
Paris;Sofitel;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0
Paris;Sofitel;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
Paris;Sofitel;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0
Paris;Sofitel;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0
Paris;Sofitel;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0
Paris;Sofitel;0;0;0;0;0;0;1;0;0;0;0;0;1;1;0
Paris;Sofitel;0;0;0;1;0;0;1;0;0;0;0;0;1;1;0
Paris;Sofitel;0;0;0;1;0;0;0;0;1;0;0;0;1;1;0
Paris;Sofitel;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0
Paris;Sofitel;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
Paris;Sofitel;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0
Paris;Sofitel;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0
Paris;Pullman;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0
Paris;Pullman;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0
Paris;Pullman;0;0;0;0;0;0;1;0;0;0;0;0;1;0;1
Paris;Pullman;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0
Paris;Pullman;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
Paris;Pullman;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
Paris;Pullman;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0
Paris;Pullman;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0
Paris;Pullman;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0
Paris;Pullman;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0
Paris;Pullman;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0
Paris;Pullman;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Paris;Pullman;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
Paris;Pullman;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0
Paris;Pullman;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0
Paris;Pullman;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0
Paris;Pullman;0;0;0;0;1;0;1;0;1;0;0;0;0;0;0
Paris;Pullman;0;0;0;0;0;1;0;0;1;0;1;1;1;0;0
Paris;Pullman;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0
Paris;Pullman;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0
Paris;Pullman;0;0;0;0;1;0;1;0;1;0;1;0;0;0;0
Paris;Pullman;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0
Paris;Pullman;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0
Paris;Pullman;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0
Paris;Pullman;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0
Paris;Pullman;1;0;0;0;0;0;0;0;1;0;0;0;1;1;0
Paris;Pullman;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
Paris;Pullman;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
Paris;Pullman;0;0;0;1;0;1;0;0;1;0;1;0;0;0;0
Paris;Pullman;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0
Paris;Pullman;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0
Paris;Pullman;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0
Paris;Pullman;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0
Paris;Pullman;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0
Paris;Pullman;0;0;0;0;0;0;1;0;1;0;1;0;0;0;0
Paris;Pullman;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0
Paris;Pullman;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
Paris;Pullman;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0
Paris;Pullman;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0
Paris;Pullman;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
Paris;Pullman;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0
Paris;Pullman;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1
Paris;Pullman;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0
Paris;Pullman;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0
Paris;Pullman;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0
Paris;Pullman;0;0;0;0;0;0;1;0;1;0;1;0;0;0;0
Paris;Pullman;0;0;0;0;0;0;1;0;1;0;0;0;1;1;0
Paris;Pullman;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
Paris;Pullman;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
Paris;Pullman;0;0;0;1;1;1;0;0;1;0;0;0;1;1;0
Paris;Pullman;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0
Paris;Pullman;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
Paris;Pullman;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0
Paris;Pullman;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
Paris;Pullman;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0
Paris;Pullman;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0
Paris;Pullman;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0
Paris;Pullman;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Paris;Pullman;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
Paris;Pullman;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0
Paris;Pullman;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0
Paris;Pullman;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0
Paris;Pullman;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0
Paris;Pullman;0;0;0;0;0;0;1;0;0;0;0;0;1;0;1
Paris;Pullman;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0
Paris;Pullman;0;0;0;0;1;0;1;0;1;0;0;0;0;0;0
Paris;Pullman;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0
Paris;Pullman;0;0;0;1;0;0;1;0;1;0;1;0;0;0;0
Paris;Pullman;0;0;0;0;1;0;1;0;1;0;0;0;0;0;0
Paris;Pullman;0;0;0;0;0;0;1;0;1;0;1;0;1;0;0
Paris;Pullman;0;0;0;0;0;0;1;0;1;0;1;0;1;0;0
Paris;Pullman;0;0;0;0;0;0;1;0;0;1;0;0;1;0;1
Paris;Pullman;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0
Paris;Pullman;0;0;0;0;0;1;0;0;1;0;1;0;1;0;0
Paris;Pullman;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
Paris;Pullman;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0
Paris;Pullman;0;0;0;0;0;0;1;0;1;0;1;0;1;1;0
Paris;Pullman;0;0;0;1;0;0;1;0;1;0;1;0;1;0;0
Paris;Pullman;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0
Paris;Pullman;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
Paris;Pullman;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
Paris;Pullman;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Paris;Pullman;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0
Paris;Pullman;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Paris;Pullman;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0
Paris;Pullman;0;0;0;1;0;0;1;0;1;0;1;0;0;0;0
Paris;Pullman;0;0;0;0;0;0;1;0;1;0;0;0;0;0;1
Paris;Pullman;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1
Paris;Pullman;0;0;0;1;0;0;0;0;1;0;1;0;0;0;0
Paris;Pullman;0;0;1;1;0;0;1;0;0;0;0;0;1;1;0
Paris;Pullman;0;0;0;1;0;0;1;0;1;0;0;0;1;1;0
Paris;Pullman;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
Paris;Pullman;0;0;0;0;0;0;1;0;1;0;1;0;1;0;0
Paris;Pullman;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0
Paris;Pullman;0;0;1;0;0;0;1;0;1;0;0;0;1;0;0
Paris;Pullman;0;0;1;0;0;0;1;0;1;0;1;0;0;0;0
Paris;Pullman;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
Paris;Pullman;0;0;0;1;0;0;1;0;0;0;1;0;0;0;0
Paris;Pullman;0;0;0;1;1;0;1;1;0;0;0;0;1;0;0
Paris;Pullman;0;0;0;0;0;0;1;0;0;0;0;0;1;1;0
Paris;MGallery;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Paris;MGallery;0;0;0;0;0;0;1;0;1;0;1;0;0;1;0
