;city;hotel_name;hotel_rating;hotel_reviews;hotel_url
28;Lyon;Mercure Lyon Centre - Gare Part Dieu;4.5;1769;https://www.tripadvisor.fr/Hotel_Review-g187265-d2337062-Reviews-Mercure_Lyon_Centre_Gare_Part_Dieu-Lyon_Rhone_Auvergne_Rhone_Alpes.html
29;Lyon;Mama Shelter Lyon;4.5;1560;https://www.tripadvisor.fr/Hotel_Review-g187265-d3987293-Reviews-Mama_Shelter_Lyon-Lyon_Rhone_Auvergne_Rhone_Alpes.html
30;Lyon;Apart'Hôtel Lyon Lumière;4.0;631;https://www.tripadvisor.fr/Hotel_Review-g187265-d2665655-Reviews-Apart_Hotel_Lagrange_Vacances_Lyon_Lumiere-Lyon_Rhone_Auvergne_Rhone_Alpes.html
32;Lyon;Cour des Loges;4.5;1616;https://www.tripadvisor.fr/Hotel_Review-g187265-d195623-Reviews-Cour_des_Loges-Lyon_Rhone_Auvergne_Rhone_Alpes.html
33;Lyon;Sofitel Lyon Bellecour;4.0;2456;https://www.tripadvisor.fr/Hotel_Review-g187265-d197060-Reviews-Sofitel_Lyon_Bellecour-Lyon_Rhone_Auvergne_Rhone_Alpes.html
34;Lyon;Quality Suites Lyon Confluence;4.0;536;https://www.tripadvisor.fr/Hotel_Review-g187265-d3527170-Reviews-Quality_Suites_Lyon_Confluence-Lyon_Rhone_Auvergne_Rhone_Alpes.html
35;Lyon;Away Hostel;4.0;223;https://www.tripadvisor.fr/Hotel_Review-g187265-d10430023-Reviews-Away_Hostel-Lyon_Rhone_Auvergne_Rhone_Alpes.html
36;Lyon;SLO Living Hostel;4.5;378;https://www.tripadvisor.fr/Hotel_Review-g187265-d6701455-Reviews-SLO_Living_Hostel-Lyon_Rhone_Auvergne_Rhone_Alpes.html
37;Lyon;Mercure Lyon Centre Château Perrache;4.0;1406;https://www.tripadvisor.fr/Hotel_Review-g187265-d197066-Reviews-Mercure_Lyon_Centre_Chateau_Perrache-Lyon_Rhone_Auvergne_Rhone_Alpes.html
38;Lyon;Ibis Lyon Centre Perrache;4.0;1283;https://www.tripadvisor.fr/Hotel_Review-g187265-d232348-Reviews-Ibis_Lyon_Centre_Perrache-Lyon_Rhone_Auvergne_Rhone_Alpes.html
39;Lyon;Mercure Lyon Centre Saxe Lafayette;4.0;1702;https://www.tripadvisor.fr/Hotel_Review-g187265-d197059-Reviews-Mercure_Lyon_Centre_Saxe_Lafayette-Lyon_Rhone_Auvergne_Rhone_Alpes.html
41;Lyon;Hôtel Lyon Croix-Rousse Hénon;3.5;502;https://www.tripadvisor.fr/Hotel_Review-g187265-d275313-Reviews-Hotel_Lyon_Croix_Rousse_Henon-Lyon_Rhone_Auvergne_Rhone_Alpes.html
42;Lyon;Ho36 Hostel;4.0;236;https://www.tripadvisor.fr/Hotel_Review-g187265-d293643-Reviews-Ho36_Hostel-Lyon_Rhone_Auvergne_Rhone_Alpes.html
43;Lyon;Montempo Lyon Cite Internationale;3.5;298;https://www.tripadvisor.fr/Hotel_Review-g187265-d2252433-Reviews-Montempo_Lyon_Cite_Internationale-Lyon_Rhone_Auvergne_Rhone_Alpes.html
44;Lyon;Citadines Part-Dieu Lyon;3.5;323;https://www.tripadvisor.fr/Hotel_Review-g187265-d197071-Reviews-Citadines_Part_Dieu_Lyon-Lyon_Rhone_Auvergne_Rhone_Alpes.html
45;Lyon;Elysee Hotel;4.0;273;https://www.tripadvisor.fr/Hotel_Review-g187265-d195624-Reviews-Elysee_Hotel-Lyon_Rhone_Auvergne_Rhone_Alpes.html
46;Lyon;Mercure Lyon Centre Plaza Republique;4.0;561;https://www.tripadvisor.fr/Hotel_Review-g187265-d197063-Reviews-Mercure_Lyon_Centre_Plaza_Republique-Lyon_Rhone_Auvergne_Rhone_Alpes.html
47;Lyon;Hotel du Simplon;4.0;495;https://www.tripadvisor.fr/Hotel_Review-g187265-d259393-Reviews-Hotel_du_Simplon-Lyon_Rhone_Auvergne_Rhone_Alpes.html
48;Lyon;Hôtel des Remparts;3.5;445;https://www.tripadvisor.fr/Hotel_Review-g187265-d244251-Reviews-Hotel_des_Remparts-Lyon_Rhone_Auvergne_Rhone_Alpes.html
49;Lyon;Campanile Lyon Centre - Gare Perrache - Confluence;3.5;392;https://www.tripadvisor.fr/Hotel_Review-g187265-d259392-Reviews-Campanile_Lyon_Centre_Gare_Perrache_Confluence-Lyon_Rhone_Auvergne_Rhone_Alpes.html
50;Lyon;Hotel Alexandra;4.0;1133;https://www.tripadvisor.fr/Hotel_Review-g187265-d293645-Reviews-Hotel_Alexandra-Lyon_Rhone_Auvergne_Rhone_Alpes.html
51;Lyon;Ibis Lyon Gare La Part Dieu;4.0;1017;https://www.tripadvisor.fr/Hotel_Review-g187265-d197072-Reviews-Ibis_Lyon_Gare_La_Part_Dieu-Lyon_Rhone_Auvergne_Rhone_Alpes.html
52;Lyon;Ibis Lyon Part Dieu Les Halles;3.5;1955;https://www.tripadvisor.fr/Hotel_Review-g187265-d197074-Reviews-Ibis_Lyon_Part_Dieu_Les_Halles-Lyon_Rhone_Auvergne_Rhone_Alpes.html
53;Lyon;College Hotel;3.5;632;https://www.tripadvisor.fr/Hotel_Review-g187265-d553319-Reviews-College_Hotel-Lyon_Rhone_Auvergne_Rhone_Alpes.html
54;Lyon;Campanile Lyon Centre - Berges du Rhône;3.5;590;https://www.tripadvisor.fr/Hotel_Review-g187265-d232353-Reviews-Campanile_Lyon_Centre_Berges_Du_Rhone-Lyon_Rhone_Auvergne_Rhone_Alpes.html
55;Lyon;Citadines Presqu'île Lyon;4.0;765;https://www.tripadvisor.fr/Hotel_Review-g187265-d197068-Reviews-Citadines_Presqu_ile_Lyon-Lyon_Rhone_Auvergne_Rhone_Alpes.html
56;Lyon;Hôtel La Résidence;4.0;664;https://www.tripadvisor.fr/Hotel_Review-g187265-d239223-Reviews-Hotel_La_Residence-Lyon_Rhone_Auvergne_Rhone_Alpes.html
57;Lyon;Best Western Hotel Du Pont Wilson;4.0;780;https://www.tripadvisor.fr/Hotel_Review-g187265-d234833-Reviews-Best_Western_Hotel_Du_Pont_Wilson-Lyon_Rhone_Auvergne_Rhone_Alpes.html
58;Lyon;Hôtel ParkSaône;4.5;265;https://www.tripadvisor.fr/Hotel_Review-g187265-d12188472-Reviews-Hotel_ParkSaone-Lyon_Rhone_Auvergne_Rhone_Alpes.html
59;Lyon;Lyon Marriott Hotel Cité Internationale;4.0;503;https://www.tripadvisor.fr/Hotel_Review-g187265-d197891-Reviews-Lyon_Marriott_Hotel_Cite_Internationale-Lyon_Rhone_Auvergne_Rhone_Alpes.html
60;Lyon;B&B HOTEL Lyon Centre Part-Dieu Gambetta;3.5;463;https://www.tripadvisor.fr/Hotel_Review-g187265-d1235966-Reviews-B_B_Hotel_Lyon_Centre_Part_Dieu_Gambetta-Lyon_Rhone_Auvergne_Rhone_Alpes.html
61;Lyon;Hotelo;4.5;598;https://www.tripadvisor.fr/Hotel_Review-g187265-d1377912-Reviews-Hotelo-Lyon_Rhone_Auvergne_Rhone_Alpes.html
63;Lyon;Warwick Reine Astrid -  Lyon;4.0;845;https://www.tripadvisor.fr/Hotel_Review-g187265-d228802-Reviews-Warwick_Reine_Astrid_Lyon-Lyon_Rhone_Auvergne_Rhone_Alpes.html
64;Lyon;Boscolo Lyon;4.5;66;https://www.tripadvisor.fr/Hotel_Review-g187265-d15111966-Reviews-Boscolo_Lyon-Lyon_Rhone_Auvergne_Rhone_Alpes.html
65;Lyon;Dock Ouest;4.0;319;https://www.tripadvisor.fr/Hotel_Review-g187265-d2179928-Reviews-Dock_Ouest-Lyon_Rhone_Auvergne_Rhone_Alpes.html
66;Lyon;Appart'City Confort Lyon Gerland;3.0;257;https://www.tripadvisor.fr/Hotel_Review-g187265-d305857-Reviews-Appart_City_Confort_Lyon_Gerland-Lyon_Rhone_Auvergne_Rhone_Alpes.html
67;Lyon;InterContinental Lyon-Hotel Dieu;4.5;132;https://www.tripadvisor.fr/Hotel_Review-g187265-d15216091-Reviews-InterContinental_Lyon_Hotel_Dieu-Lyon_Rhone_Auvergne_Rhone_Alpes.html
68;Lyon;Appart'Hôtel Odalys Bioparc;4.0;322;https://www.tripadvisor.fr/Hotel_Review-g187265-d1185392-Reviews-Appart_Hotel_Odalys_Bioparc-Lyon_Rhone_Auvergne_Rhone_Alpes.html
69;Lyon;Le Phénix Hotel;4.0;523;https://www.tripadvisor.fr/Hotel_Review-g187265-d228692-Reviews-Le_Phenix_Hotel-Lyon_Rhone_Auvergne_Rhone_Alpes.html
70;Lyon;Hotel Kyriad Lyon Centre - Perrache;3.5;426;https://www.tripadvisor.fr/Hotel_Review-g187265-d7341085-Reviews-Hotel_Kyriad_Lyon_Centre_Perrache-Lyon_Rhone_Auvergne_Rhone_Alpes.html
71;Lyon;Hotel du Theatre;4.0;286;https://www.tripadvisor.fr/Hotel_Review-g187265-d235940-Reviews-Hotel_du_Theatre-Lyon_Rhone_Auvergne_Rhone_Alpes.html
72;Lyon;Ibis Styles Lyon Confluence;4.0;495;https://www.tripadvisor.fr/Hotel_Review-g187265-d232356-Reviews-Ibis_Styles_Lyon_Centre_Confluence-Lyon_Rhone_Auvergne_Rhone_Alpes.html
73;Lyon;Hotel Victoria;4.0;79;https://www.tripadvisor.fr/Hotel_Review-g187265-d293648-Reviews-Hotel_Victoria-Lyon_Rhone_Auvergne_Rhone_Alpes.html
74;Lyon;Hotel Du Parc;3.0;330;https://www.tripadvisor.fr/Hotel_Review-g187265-d504618-Reviews-Hotel_Du_Parc-Lyon_Rhone_Auvergne_Rhone_Alpes.html
75;Lyon;Hotel Ibis Lyon Centre;4.0;294;https://www.tripadvisor.fr/Hotel_Review-g187265-d197073-Reviews-Hotel_Ibis_Lyon_Centre-Lyon_Rhone_Auvergne_Rhone_Alpes.html
76;Lyon;Hotel Axotel Lyon Perrache;4.0;535;https://www.tripadvisor.fr/Hotel_Review-g187265-d229774-Reviews-Hotel_Axotel_Lyon_Perrache-Lyon_Rhone_Auvergne_Rhone_Alpes.html
77;Lyon;Hôtel des Savoies Lyon;3.5;688;https://www.tripadvisor.fr/Hotel_Review-g187265-d248544-Reviews-Hotel_des_Savoies_Lyon_Perrache-Lyon_Rhone_Auvergne_Rhone_Alpes.html
78;Lyon;Best Western Crequi Lyon Part Dieu;3.5;405;https://www.tripadvisor.fr/Hotel_Review-g187265-d275307-Reviews-Best_Western_Crequi_Lyon_Part_Dieu-Lyon_Rhone_Auvergne_Rhone_Alpes.html
79;Lyon;Nemea Appart'Hôtel Lyon So Cloud;3.5;55;https://www.tripadvisor.fr/Hotel_Review-g187265-d17374263-Reviews-Nemea_Appart_Hotel_Lyon_So_Cloud-Lyon_Rhone_Auvergne_Rhone_Alpes.html
80;Lyon;Hotel Lyon-ouest;4.5;581;https://www.tripadvisor.fr/Hotel_Review-g187265-d3266027-Reviews-Hotel_Lyon_ouest-Lyon_Rhone_Auvergne_Rhone_Alpes.html
81;Lyon;Hotel Le Roosevelt;4.0;642;https://www.tripadvisor.fr/Hotel_Review-g187265-d530032-Reviews-Hotel_Le_Roosevelt-Lyon_Rhone_Auvergne_Rhone_Alpes.html
82;Lyon;Apparteo Lyon 7 Jean Jaures;3.5;577;https://www.tripadvisor.fr/Hotel_Review-g187265-d3564900-Reviews-Apparteo_Lyon_7_Jean_Jaures-Lyon_Rhone_Auvergne_Rhone_Alpes.html
83;Lyon;B&B HOTEL Lyon Centre Monplaisir;3.5;177;https://www.tripadvisor.fr/Hotel_Review-g187265-d1236556-Reviews-B_B_HOTEL_Lyon_Centre_Monplaisir-Lyon_Rhone_Auvergne_Rhone_Alpes.html
84;Lyon;Hôtel Edmond W;4.0;36;https://www.tripadvisor.fr/Hotel_Review-g187265-d280210-Reviews-Hotel_Edmond_W_Lyon_Part_Dieu-Lyon_Rhone_Auvergne_Rhone_Alpes.html
85;Lyon;Best Western Saint Antoine;4.0;241;https://www.tripadvisor.fr/Hotel_Review-g187265-d564485-Reviews-Best_Western_Saint_Antoine-Lyon_Rhone_Auvergne_Rhone_Alpes.html
86;Lyon;Mercure Lyon Centre Brotteaux;4.0;437;https://www.tripadvisor.fr/Hotel_Review-g187265-d228015-Reviews-Mercure_Lyon_Centre_Brotteaux-Lyon_Rhone_Auvergne_Rhone_Alpes.html
87;Lyon;Ibis Budget Lyon Gerland;3.0;836;https://www.tripadvisor.fr/Hotel_Review-g187265-d300912-Reviews-Ibis_Budget_Lyon_Gerland-Lyon_Rhone_Auvergne_Rhone_Alpes.html
88;Lyon;Villa Maïa;4.5;109;https://www.tripadvisor.fr/Hotel_Review-g187265-d12214391-Reviews-Villa_Maia-Lyon_Rhone_Auvergne_Rhone_Alpes.html
89;Lyon;Hôtel du Helder;2.5;328;https://www.tripadvisor.fr/Hotel_Review-g187265-d232354-Reviews-Hotel_Du_Helder-Lyon_Rhone_Auvergne_Rhone_Alpes.html
90;Lyon;Hôtel De Normandie;3.0;218;https://www.tripadvisor.fr/Hotel_Review-g187265-d293655-Reviews-Hotel_De_Normandie-Lyon_Rhone_Auvergne_Rhone_Alpes.html
91;Lyon;Hôtel Tête d'or ;4.0;326;https://www.tripadvisor.fr/Hotel_Review-g187265-d620899-Reviews-Hotel_Tete_d_or-Lyon_Rhone_Auvergne_Rhone_Alpes.html
92;Lyon;BEST WESTERN Hôtel De Verdun;4.0;174;https://www.tripadvisor.fr/Hotel_Review-g187265-d241848-Reviews-Best_Western_Hotel_De_Verdun-Lyon_Rhone_Auvergne_Rhone_Alpes.html
93;Lyon;Appart’Hôtel Odalys Confluence;3.5;286;https://www.tripadvisor.fr/Hotel_Review-g187265-d5527580-Reviews-Appart_Hotel_Odalys_Confluence-Lyon_Rhone_Auvergne_Rhone_Alpes.html
94;Lyon;Hôtel Mercure Lyon Centre Lumière;4.0;487;https://www.tripadvisor.fr/Hotel_Review-g187265-d197067-Reviews-Hotel_Mercure_Lyon_Centre_Lumiere-Lyon_Rhone_Auvergne_Rhone_Alpes.html
95;Lyon;HOTEL DU DAUPHIN;3.5;149;https://www.tripadvisor.fr/Hotel_Review-g187265-d617623-Reviews-HOTEL_DU_DAUPHIN-Lyon_Rhone_Auvergne_Rhone_Alpes.html
96;Lyon;Appart'City Lyon Part-Dieu Villette;2.5;261;https://www.tripadvisor.fr/Hotel_Review-g187265-d530455-Reviews-Appart_City_Lyon_Part_Dieu_Villette-Lyon_Rhone_Auvergne_Rhone_Alpes.html
97;Lyon;Au Patio Morand;4.0;122;https://www.tripadvisor.fr/Hotel_Review-g187265-d293656-Reviews-Au_Patio_Morand-Lyon_Rhone_Auvergne_Rhone_Alpes.html
98;Lyon;Hotel Saint Vincent;4.0;150;https://www.tripadvisor.fr/Hotel_Review-g187265-d1225296-Reviews-Hotel_Saint_Vincent-Lyon_Rhone_Auvergne_Rhone_Alpes.html
99;Lyon;Hotel Saint Paul;3.5;219;https://www.tripadvisor.fr/Hotel_Review-g187265-d530035-Reviews-Hotel_Saint_Paul-Lyon_Rhone_Auvergne_Rhone_Alpes.html
100;Lyon;Hotel Charlemagne;4.0;549;https://www.tripadvisor.fr/Hotel_Review-g187265-d197897-Reviews-Hotel_Charlemagne-Lyon_Rhone_Auvergne_Rhone_Alpes.html
101;Lyon;Hôtel Taggât;3.5;105;https://www.tripadvisor.fr/Hotel_Review-g187265-d1224988-Reviews-Hotel_Taggat-Lyon_Rhone_Auvergne_Rhone_Alpes.html
102;Lyon;Maison Nô;3.5;143;https://www.tripadvisor.fr/Hotel_Review-g187265-d13485256-Reviews-Maison_No-Lyon_Rhone_Auvergne_Rhone_Alpes.html
103;Lyon;Républik Hôtel;3.5;294;https://www.tripadvisor.fr/Hotel_Review-g187265-d219780-Reviews-Republik_Hotel-Lyon_Rhone_Auvergne_Rhone_Alpes.html
104;Lyon;Appart-Hôtel Q7 Lodge;3.5;429;https://www.tripadvisor.fr/Hotel_Review-g187265-d4435014-Reviews-Appart_Hotel_Q7_Lodge-Lyon_Rhone_Auvergne_Rhone_Alpes.html
105;Lyon;Hotel-Restaurant Chez Nous;3.5;67;https://www.tripadvisor.fr/Hotel_Review-g187265-d636390-Reviews-Hotel_Restaurant_Chez_Nous-Lyon_Rhone_Auvergne_Rhone_Alpes.html
106;Lyon;Hotel de la Marne;3.5;181;https://www.tripadvisor.fr/Hotel_Review-g187265-d2181208-Reviews-Hotel_de_la_Marne-Lyon_Rhone_Auvergne_Rhone_Alpes.html
107;Lyon;Hotel Bayard Bellecour;4.0;395;https://www.tripadvisor.fr/Hotel_Review-g187265-d219781-Reviews-Hotel_Bayard_Bellecour-Lyon_Rhone_Auvergne_Rhone_Alpes.html
108;Lyon;Apparthôtel Privilodges Lyon Lumière;4.0;125;https://www.tripadvisor.fr/Hotel_Review-g187265-d632628-Reviews-Apparthotel_Privilodges_Lyon_Lumiere-Lyon_Rhone_Auvergne_Rhone_Alpes.html
109;Lyon;Hotel de la Croix Rousse;3.0;409;https://www.tripadvisor.fr/Hotel_Review-g187265-d280212-Reviews-Hotel_de_la_Croix_Rousse-Lyon_Rhone_Auvergne_Rhone_Alpes.html
110;Lyon;Belambra Clubs - Villemanzy;3.5;130;https://www.tripadvisor.fr/Hotel_Review-g187265-d2106010-Reviews-Belambra_City_Villemanzy-Lyon_Rhone_Auvergne_Rhone_Alpes.html
111;Lyon;Hotel Le Lumiere;3.0;82;https://www.tripadvisor.fr/Hotel_Review-g187265-d1643963-Reviews-Hotel_Le_Lumiere-Lyon_Rhone_Auvergne_Rhone_Alpes.html
112;Lyon;Appart'City Confort Lyon Vaise;3.0;104;https://www.tripadvisor.fr/Hotel_Review-g187265-d596933-Reviews-Appart_City_Confort_Lyon_Vaise-Lyon_Rhone_Auvergne_Rhone_Alpes.html
113;Lyon;Le Jardin de Beauvoir;5.0;111;https://www.tripadvisor.fr/Hotel_Review-g187265-d4351928-Reviews-Le_Jardin_de_Beauvoir-Lyon_Rhone_Auvergne_Rhone_Alpes.html
114;Lyon;Hotel De Paris;3.5;157;https://www.tripadvisor.fr/Hotel_Review-g187265-d1474960-Reviews-Hotel_De_Paris-Lyon_Rhone_Auvergne_Rhone_Alpes.html
115;Lyon;Felix Dort;4.0;51;https://www.tripadvisor.fr/Hotel_Review-g187265-d7319673-Reviews-Felix_Dort-Lyon_Rhone_Auvergne_Rhone_Alpes.html
116;Lyon;Ibis Lyon Gerland Rue Merieux;3.5;417;https://www.tripadvisor.fr/Hotel_Review-g187265-d197076-Reviews-Ibis_Lyon_Gerland_Rue_Merieux-Lyon_Rhone_Auvergne_Rhone_Alpes.html
117;Lyon;Hôtel des Facultés;3.0;81;https://www.tripadvisor.fr/Hotel_Review-g187265-d1060945-Reviews-Hotel_des_Facultes-Lyon_Rhone_Auvergne_Rhone_Alpes.html
118;Lyon;Appart'City Confort Lyon Part-Dieu;2.5;656;https://www.tripadvisor.fr/Hotel_Review-g187265-d530476-Reviews-Appart_City_Confort_Lyon_Part_Dieu-Lyon_Rhone_Auvergne_Rhone_Alpes.html
119;Lyon;Appart'City Lyon Vaise Saint Cyr;2.5;144;https://www.tripadvisor.fr/Hotel_Review-g187265-d1378983-Reviews-Appart_City_Lyon_Vaise_Saint_Cyr-Lyon_Rhone_Auvergne_Rhone_Alpes.html
120;Lyon;Hotel Berlioz;3.5;182;https://www.tripadvisor.fr/Hotel_Review-g187265-d280215-Reviews-Hotel_Berlioz-Lyon_Rhone_Auvergne_Rhone_Alpes.html
121;Lyon;Le Flâneur Guesthouse;4.5;90;https://www.tripadvisor.fr/Hotel_Review-g187265-d8778985-Reviews-Le_Flaneur_Guesthouse-Lyon_Rhone_Auvergne_Rhone_Alpes.html
122;Lyon;Hotel De La Loire;3.5;136;https://www.tripadvisor.fr/Hotel_Review-g187265-d229773-Reviews-Hotel_De_La_Loire-Lyon_Rhone_Auvergne_Rhone_Alpes.html
123;Lyon;B&B HOTEL Lyon Centre Perrache Berthelot;3.5;85;https://www.tripadvisor.fr/Hotel_Review-g187265-d13010763-Reviews-B_B_Hotel_Lyon_Centre_Perrache_Berthelot-Lyon_Rhone_Auvergne_Rhone_Alpes.html
124;Lyon;Residence Sejours et Affaires Lyon Park Avenue;3.0;102;https://www.tripadvisor.fr/Hotel_Review-g187265-d665179-Reviews-Residence_Sejours_et_Affaires_Lyon_Park_Avenue-Lyon_Rhone_Auvergne_Rhone_Alpes.html
125;Lyon;Le Boulevardier;4.0;148;https://www.tripadvisor.fr/Hotel_Review-g187265-d195622-Reviews-Le_Boulevardier-Lyon_Rhone_Auvergne_Rhone_Alpes.html
126;Lyon;Hotel de Bretagne;2.5;170;https://www.tripadvisor.fr/Hotel_Review-g187265-d484401-Reviews-Hotel_de_Bretagne-Lyon_Rhone_Auvergne_Rhone_Alpes.html
127;Lyon;Clos Feuillat;4.5;10;https://www.tripadvisor.fr/Hotel_Review-g187265-d11805186-Reviews-Clos_Feuillat-Lyon_Rhone_Auvergne_Rhone_Alpes.html
128;Lyon;Hôtel de l'Abbaye;4.5;24;https://www.tripadvisor.fr/Hotel_Review-g187265-d17781405-Reviews-Hotel_de_l_Abbaye-Lyon_Rhone_Auvergne_Rhone_Alpes.html
129;Lyon;Hotel Laennec;4.5;44;https://www.tripadvisor.fr/Hotel_Review-g187265-d482994-Reviews-Hotel_Laennec-Lyon_Rhone_Auvergne_Rhone_Alpes.html
130;Lyon;Hotel Moderne;3.0;78;https://www.tripadvisor.fr/Hotel_Review-g187265-d564967-Reviews-Hotel_Moderne-Lyon_Rhone_Auvergne_Rhone_Alpes.html
